page_name,page_age_days,revisions_count_mean,revisions_count_std,revisions_count_ar,revisions_count_max,revisions_count_min,revisions_count_range,revisions_count_avg_last_week,revisions_count_avg_all_period,contributors_count_mean,contributors_count_std,contributors_count_ar,contributors_count_max,contributors_count_min,contributors_count_range,contributors_count_avg_last_week,contributors_count_avg_all_period,num_of_views_mean,num_of_views_std,num_of_views_ar,num_of_views_max,num_of_views_min,num_of_views_range,num_of_views_avg_last_week,num_of_views_avg_all_period,incoming_links_mean,outcoming_links_mean,outcoming_links_std,outcoming_links_ar,outcoming_links_max,outcoming_links_min,outcoming_links_range,outcoming_links_avg_last_week,outcoming_links_avg_all_period,translated
Agelasida,1409,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.26666666666666666,0.5120763831912406,0.5575234026554345,2.0,0.0,2.0,0.7142857142857143,0.26666666666666666,4.0,20.5,8.5,-0.7966101939203728,29.0,12.0,17.0,21.714285714285715,20.5,1
Ageleradix,1061,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.26666666666666666,0.6289320754704403,0.4029275523628962,2.0,0.0,2.0,0.0,0.26666666666666666,9.0,22.5,8.5,-0.7966101939203728,31.0,14.0,17.0,23.714285714285715,22.5,1
Агенорід,1390,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,-0.7966101752868284,8.0,2.0,6.0,5.428571428571429,5.0,1
Агломерація,1465,11.666666666666666,0.4714045207910317,0.976345622999171,12.0,11.0,1.0,12.0,11.666666666666666,9.666666666666666,0.4714045207910317,0.9763455959875966,10.0,9.0,1.0,10.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,32.333333333333336,35.91038228083288,-0.5119608282536681,83.0,4.0,79.0,29.142857142857142,32.333333333333336,1
Агаджанян,104,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,-0.7966101840328823,8.0,4.0,4.0,6.285714285714286,6.0,1
Агаєв,58,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,1
Аглен,162,6.566666666666666,0.4955356249106168,0.9304494571400305,7.0,6.0,1.0,7.0,6.566666666666666,4.566666666666666,0.4955356249106168,0.9304494588652088,5.0,4.0,1.0,5.0,4.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,0.0,0.0,38.0,38.0,0.0,38.0,38.0,1
Агранов,1880,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,1
Агріонії,337,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Агроном,2159,30.133333333333333,0.339934634239519,0.8974399213594924,31.0,30.0,1.0,30.571428571428573,30.133333333333333,17.133333333333333,0.339934634239519,0.897439866748939,18.0,17.0,1.0,17.571428571428573,17.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Агу-Бедійська_сільська_адміністрація,1736,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,0.0,0.0,57.0,57.0,0.0,57.0,57.0,1
Агіей,1409,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Аїгаль_(Касерес),72,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,131.5,130.5,-0.7966102296373275,262.0,1.0,261.0,150.14285714285714,131.5,1
Анфельція,732,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,10.0,-0.7966101828004333,27.0,7.0,20.0,18.428571428571427,17.0,1
Ай-Петрі,1457,24.0,0.0,0.0,24.0,24.0,0.0,24.0,24.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,170.5,163.5,-0.7966102642232863,334.0,7.0,327.0,193.85714285714286,170.5,1
Хай_живе_ВВ,696,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,29.5,22.5,-0.7966101889128983,52.0,7.0,45.0,32.714285714285715,29.5,1
Aiptasiidae,616,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.5,10.5,-0.7966101776999251,33.0,12.0,21.0,24.0,22.5,1
Ахаміль-де-Камерос,265,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,107.0,106.0,-0.7966100365692845,213.0,1.0,212.0,122.14285714285714,107.0,1
Акаба,828,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,1
Акашат,413,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,1
Акацієво,1434,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,63.0,0.0,0.0,63.0,63.0,0.0,63.0,63.0,1
Акбаров,1744,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,1
Октябрський_(Гомельська_область),241,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,91.0,0.0,0.0,91.0,91.0,0.0,91.0,91.0,1
Ахундов,394,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,1
Акінет,216,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,-0.7966101627579035,6.0,4.0,2.0,5.142857142857143,5.0,1
Монастир_Акісіно,2912,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,11.0,-0.7966101613563348,29.0,7.0,22.0,19.571428571428573,18.0,1
Аккаржанка,274,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.5,4.5,-0.7966101378988248,19.0,10.0,9.0,15.142857142857142,14.5,1
Акколь,796,11.666666666666666,0.5962847939999438,0.9425429487280399,13.0,11.0,2.0,12.285714285714286,11.666666666666666,4.066666666666666,0.24944382578492943,0.8427562284702979,5.0,4.0,1.0,4.285714285714286,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,62.0,0.0,0.0,62.0,62.0,0.0,62.0,62.0,1
Аккурган,1651,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.5,29.5,-0.7966103695582022,63.0,4.0,59.0,37.714285714285715,33.5,1
Аккістау,591,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,0.0,0.0,41.0,41.0,0.0,41.0,41.0,1
Акмол,777,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,95.0,0.0,0.0,95.0,95.0,0.0,95.0,95.0,1
Акрохордит,966,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,1
Акшимірау,603,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,1
Акшукур,1368,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,28.0,28.0,0.0,28.0,28.0,1
Аксьонов,2626,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,1
Акташит,967,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,1
Актобе,253,13.233333333333333,0.9551032521262935,0.9884137022625251,14.0,12.0,2.0,14.0,13.233333333333333,7.233333333333333,0.9551032521262935,0.9884137321390186,8.0,6.0,2.0,8.0,7.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,35.0,30.011109054259666,-0.32545432453220885,74.0,1.0,73.0,40.57142857142857,35.0,1
Аль-Баркія,649,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,0.0,57.0,57.0,0.0,57.0,57.0,1
Керіма_(Тартус),652,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,1
Аль-Тавахін,646,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,0.0,0.0,57.0,57.0,0.0,57.0,57.0,1
Алабандин,342,9.833333333333334,0.37267799624996495,0.9074378143729105,10.0,9.0,1.0,10.0,9.833333333333334,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,0.0,0.0,39.0,39.0,0.0,39.0,39.0,1
Аламут,861,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,1
Аларкон,1235,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,139.5,138.5,-0.7966100960518679,278.0,1.0,277.0,159.28571428571428,139.5,1
Алатало,189,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Алатир,2281,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Алаверді_(значення),2708,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Алавердоба_(свято),398,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Алаєв,238,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,1
Албіньяна,999,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,68.0,0.0,0.0,68.0,68.0,0.0,68.0,68.0,1
Албонс,1048,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,92.0,0.0,0.0,92.0,92.0,0.0,92.0,92.0,1
Альбудейте,38,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,42.5,41.5,-0.796610227765213,84.0,1.0,83.0,48.42857142857143,42.5,1
Албуфейра,690,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,376.0,0.0,0.0,376.0,376.0,0.0,376.0,376.0,1
Алчевськ,218,5.7,0.9363047936792093,0.9871515432604674,8.0,4.0,4.0,7.285714285714286,5.7,4.7,0.9363047936792093,0.9871515162712501,7.0,3.0,4.0,6.285714285714286,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,205.5,200.5,-0.796610063947894,406.0,5.0,401.0,234.14285714285714,205.5,1
Алчевський,3476,9.433333333333334,0.4955356249106168,0.9304494763157899,10.0,9.0,1.0,10.0,9.433333333333334,9.433333333333334,0.4955356249106168,0.9304494763157899,10.0,9.0,1.0,10.0,9.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,1
Алкід,2091,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,1
Альдеасентенера,72,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,130.5,129.5,-0.7966102988866548,260.0,1.0,259.0,149.0,130.5,1
Алдубе,404,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,68.0,0.0,0.0,68.0,68.0,0.0,68.0,68.0,1
Alebra,1285,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.4,0.6110100926607787,0.45629941210712066,2.0,0.0,2.0,0.2857142857142857,0.4,1.0,23.0,16.0,-0.7966102305715775,39.0,7.0,32.0,25.285714285714285,23.0,1
Алекто,680,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Александроулі,264,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,1
Алексеєнко,2398,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.5,19.5,-0.7966102307670843,40.0,1.0,39.0,23.285714285714285,20.5,1
Аленкер,622,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Алентежу,360,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,39.0,38.0,-0.7966102796490917,77.0,1.0,76.0,44.42857142857143,39.0,1
Алесанко,265,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,107.0,106.0,-0.7966100365692845,213.0,1.0,212.0,122.14285714285714,107.0,1
Альошин,3267,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,1
Алесон,265,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,107.0,106.0,-0.7966100365692845,213.0,1.0,212.0,122.14285714285714,107.0,1
Алевромантія,298,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Алей_(міфологія),1153,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Александерссон,596,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Александров,2438,45.0,0.0,0.0,45.0,45.0,0.0,45.0,45.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.5,68.5,-0.796610315798415,138.0,1.0,137.0,79.28571428571429,69.5,1
Алексіу,133,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Альфондегілья,796,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,88.5,87.5,-0.7966101738086099,176.0,1.0,175.0,101.0,88.5,1
Алфоржа,945,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,83.0,0.0,0.0,83.0,83.0,0.0,83.0,83.0,1
Ольгерд,73,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,112.0,85.0,-0.7966101666617373,197.0,27.0,170.0,124.14285714285714,112.0,1
Альгуасас,57,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.5,41.5,-0.796610227765213,84.0,1.0,83.0,48.42857142857143,42.5,1
Верблюжа_колючка,391,6.366666666666666,0.4818944098266987,0.9649733953100986,7.0,6.0,1.0,7.0,6.366666666666666,3.3666666666666667,0.4818944098266987,0.9649733996503383,4.0,3.0,1.0,4.0,3.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.5,20.5,-0.7966101622727577,48.0,7.0,41.0,30.428571428571427,27.5,1
Алібі,567,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,1
Аликін,149,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Алімбет,508,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,0.0,0.0,45.0,45.0,0.0,45.0,45.0,1
Алімов,1018,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Аліседа_(Касерес),72,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,131.5,130.5,-0.7966102296373275,262.0,1.0,261.0,150.14285714285714,131.5,1
Алжезур,689,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,376.0,0.0,0.0,376.0,376.0,0.0,376.0,376.0,1
Алкана,491,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.5,11.5,-0.7966101599354342,30.0,7.0,23.0,20.142857142857142,18.5,1
Алкідні_фарби,216,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
AllMovie,1082,33.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.0,46.0,0.0,0.0,46.0,46.0,0.0,46.0,46.0,1
Allbiz,975,38.1,2.211334438749598,0.8880973947632681,39.0,30.0,9.0,39.0,38.1,16.933333333333334,0.24944382578492943,0.8427562798182098,17.0,16.0,1.0,17.0,16.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,53.0,53.0,0.0,53.0,53.0,1
Алонж_(право),275,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Алюодит,917,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,1
Алмазна,445,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,87.0,118.80516262632136,-0.1887081283691919,255.0,1.0,254.0,111.0,87.0,1
Алмусте,1085,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,83.0,0.0,0.0,83.0,83.0,0.0,83.0,83.0,1
